query	target	is_main_isoform	HOG	OMA_group	PAM_distance	Alignment_score
CGD-NeC-037329|EFNCRP00000001128|Neurospora	NEUCR05816	True	HOG:A0362526	OmaGroup:960971	121.0	349.6982896658592
CGD-NeC-038113|EFNCRP00000004373|Neurospora	NEUCR03587	True	HOG:A0779761	OmaGroup:976341	0	0
CGD-NeC-038175|EFNCRP00000005866|Neurospora	NEUCR06332	True	HOG:A0362664	OmaGroup:809286	0	0
CGD-NeC-038465|EFNCRP00000000919|Neurospora	NEUCR03458	True	HOG:A0328797	OmaGroup:239798	0.049449734348559204	84.2146009709686
CGD-NeC-038578|EFNCRP00000002842|Neurospora	NEUCR00250	True	HOG:A0572338	OmaGroup:1001155	0	0
CGD-NeC-038689|EFNCRP00000009676|Neurospora	NEUCR04866	True	HOG:A0780441	OmaGroup:1025693	0	0
CGD-NeC-038853|EFNCRP00000001887|Neurospora	NEUCR03618	True	HOG:A0575023	OmaGroup:723522	44.02173913043373	85.1385538186878
CGD-NeC-038941|EFNCRP00000001750|Neurospora	NEUCR01606	True	HOG:A0562504	OmaGroup:807451	92.0	1675.0009016748518
CGD-NeC-039208|EFNCRP00000009815|Neurospora	NEUCR01455	True	HOG:A0555103	OmaGroup:1035942	0	0
CGD-NeC-039707|EFNCRP00000006839|Neurospora	NEUCR00969	True	HOG:A0562498	OmaGroup:807476	0	0
CGD-NeC-039735|EFNCRP00000002422|Neurospora	NEUCR07378	True	HOG:A0572328	OmaGroup:613463	0	0
CGD-NeC-039973|EFNCRP00000006015|Neurospora	NEUCR07062	True	HOG:A0577799	OmaGroup:944899	0	0
CGD-NeC-040035|EFNCRP00000006735|Neurospora	NEUCR01099	True	HOG:A0567324	OmaGroup:769860	0	0
CGD-NeC-040937|EFNCRP00000004827|Neurospora	NEUCR04813	True	HOG:A0562834	OmaGroup:696155	0	0
CGD-NeC-041733|EFNCRP00000002730|Neurospora	NEUCR04525	True	HOG:A0780249	OmaGroup:575094	0	0
CGD-NeC-041770|EFNCRP00000007891|Neurospora	NEUCR02346	True	HOG:A0562187	OmaGroup:807523	0	0
CGD-NeC-041879|EFNCRP00000003449|Neurospora	NEUCR06812	True	HOG:A0563341	OmaGroup:989856	0	0
CGD-NeC-042341|EFNCRP00000008554|Neurospora	NEUCR07104	True	HOG:A0370718	OmaGroup:690448	0	0
CGD-NeC-042441|EFNCRP00000004460|Neurospora	NEUCR05983	True	HOG:A0329026	OmaGroup:240273	0	0
CGD-NeC-043019|EFNCRP00000003861|Neurospora	NEUCR00866	True	HOG:A0571801	OmaGroup:991944	0	0
CGD-NeC-043196|EFNCRP00000006217|Neurospora	NEUCR03876	True	HOG:A0555251	OmaGroup:807541	0	0
CGD-NeC-043483|EFNCRP00000002115|Neurospora	NEUCR03200	True	HOG:A0364001	OmaGroup:227607	138.0	335.5134898032993
CGD-NeC-043835|EFNCRP00000008081|Neurospora	NEUCR05170	True	HOG:A0562339	OmaGroup:1020269	0	0
CGD-NeC-044400|EFNCRP00000003349|Neurospora	NEUCR06727	True	HOG:A0365747	OmaGroup:974872	0	0
CGD-NeC-044654|EFNCRP00000006622|Neurospora	NEUCR01440	True	HOG:A0362767	OmaGroup:992163	0	0
CGD-NeC-044705|EFNCRP00000004948|Neurospora	NEUCR03087	True	HOG:A0570458	OmaGroup:939183	0	0
CGD-NeC-044713|EFNCRP00000006597|Neurospora	NEUCR01358	True	HOG:A0562663	OmaGroup:984698	0	0
CGD-NeC-044757|EFNCRP00000005175|Neurospora	NEUCR04056	True	HOG:A0354862	OmaGroup:764939	0	0
CGD-NeC-044795|EFNCRP00000009207|Neurospora	NEUCR02005	True	HOG:A0780112	OmaGroup:985986	0	0
CGD-NeC-045179|EFNCRP00000005256|Neurospora	NEUCR04051	True	HOG:A0362795	OmaGroup:993002	0	0
CGD-NeC-046718|EFNCRP00000006841|Neurospora	NEUCR00942	True	HOG:A0369219	OmaGroup:1011432	0	0
CGD-NeC-046793|EFNCRP00000007774|Neurospora	NEUCR01955	True	HOG:A0785691	OmaGroup:958680	0	0
CGD-NeC-047215|EFNCRP00000002632|Neurospora	NEUCR04454	True	HOG:A0363135	OmaGroup:1013194	0	0
CGD-NeC-047650|EFNCRP00000001924|Neurospora	NEUCR06438	True	HOG:A0356861	OmaGroup:854364	20.39769385006306	103.70272328751162
CGD-NeC-047878|EFNCRP00000006623|Neurospora	NEUCR01398	True	HOG:A0780425	OmaGroup:968651	0	0
CGD-NeC-048066|EFNCRP00000005320|Neurospora	NEUCR05630	True	HOG:A0562498	OmaGroup:810271	0	0
CGD-NeC-048165|EFNCRP00000004980|Neurospora	NEUCR03023	True	HOG:A0339300	OmaGroup:676665	0	0
CGD-NeC-048235|EFNCRP00000004944|Neurospora	NEUCR03119	True	HOG:A0361020	OmaGroup:209211	0	0
CGD-NeC-048245|EFNCRP00000007741|Neurospora	NEUCR03373	True	HOG:A0562464	OmaGroup:687672	0	0
CGD-NeC-048602|EFNCRP00000005686|Neurospora	NEUCR04148	True	HOG:A0362649	OmaGroup:703738	0	0
CGD-NeC-048744|EFNCRP00000008489|Neurospora	NEUCR06598	True	HOG:A0563021	OmaGroup:1032776	0	0
CGD-NeC-048795|EFNCRP00000008626|Neurospora	NEUCR02035	True	HOG:A0562907	OmaGroup:575030	0	0
CGD-NeC-049111|EFNCRP00000003987|Neurospora	NEUCR00856	True	HOG:A0564247	OmaGroup:1001626	0	0
CGD-NeC-049707|EFNCRP00000003696|Neurospora	NEUCR02889	True	HOG:A0779841	OmaGroup:954640	0	0
CGD-NeC-049864|EFNCRP00000003954|Neurospora	NEUCR00681	True	HOG:A0563867	OmaGroup:984446	0	0
CGD-NeC-050251|EFNCRP00000004563|Neurospora	NEUCR06015	True	HOG:A0356264	OmaGroup:741636	0	0
CGD-NeC-051044|EFNCRP00000006683|Neurospora	NEUCR01388	True	HOG:A0362847	OmaGroup:994401	0	0
CGD-NeC-051662|EFNCRP00000001894|Neurospora	NEUCR00413	True	HOG:A0785696	OmaGroup:803103	119.0	832.8249886841513
CGD-NeC-053216|EFNCRP00000002555|Neurospora	NEUCR04675	True	HOG:A0570364	OmaGroup:689974	0	0
CGD-NeC-053270|EFNCRP00000001937|Neurospora	NEUCR07303	True	HOG:A0779810	OmaGroup:598421	41.21271655154079	89.89326243242249
CGD-NeC-053560|EFNCRP00000000502|Neurospora	NEUCR01993	True	HOG:A0362385	OmaGroup:1014104	24.318882389054274	91.48701680172235
CGD-NeC-053855|EFNCRP00000009490|Neurospora	NEUCR05856	True	HOG:A0563708	OmaGroup:767742	0	0
CGD-NeC-053985|EFNCRP00000003962|Neurospora	NEUCR00782	True	HOG:A0562172	OmaGroup:807454	0	0
CGD-NeC-054638|EFNCRP00000000551|Neurospora	NEUCR05845	True	HOG:A0555106	OmaGroup:807433	93.0	892.3013660307042
CGD-NeC-055665|EFNCRP00000004683|Neurospora	NEUCR05357	True	HOG:A0362275	OmaGroup:786449	0	0
CGD-NeC-055696|EFNCRP00000009499|Neurospora	NEUCR00554	True	HOG:A0563258	OmaGroup:933602	0	0
CGD-NeC-056636|EFNCRP00000007343|Neurospora	NEUCR01714	True	HOG:A0779724	OmaGroup:687828	0	0
CGD-NeC-057758|EFNCRP00000000670|Neurospora	NEUCR05670	True	HOG:A0365566	OmaGroup:821463	28.99386788525732	119.3423097091727
CGD-NeC-058372|EFNCRP00000001802|Neurospora	NEUCR05672	True	HOG:A0562498	OmaGroup:809935	121.0	1005.4780187662691
CGD-NeC-058412|EFNCRP00000001572|Neurospora	NEUCR06078	True	HOG:A0574323	OmaGroup:964891	135.0	737.12326565478
CGD-NeC-058465|EFNCRP00000000442|Neurospora	NEUCR01825	True	HOG:A0562547	OmaGroup:1041133	0.049449734348559204	85.75396458758041
CGD-NeC-058707|EFNCRP00000003490|Neurospora	NEUCR06758	True	HOG:A0329082	OmaGroup:240617	0	0
CGD-NeC-061074|EFNCRP00000006616|Neurospora	NEUCR01361	True	HOG:A0785706	OmaGroup:941573	0	0
CGD-NeC-061335|EFNCRP00000004451|Neurospora	NEUCR06065	True	HOG:A0369473	OmaGroup:812790	0	0
CGD-NeC-061597|EFNCRP00000005194|Neurospora	NEUCR04071	True	HOG:A0341383	OmaGroup:195209	0	0
CGD-NeC-061871|EFNCRP00000006483|Neurospora	NEUCR01643	True	HOG:A0562779	OmaGroup:984832	0	0
CGD-NeC-062477|EFNCRP00000005051|Neurospora	NEUCR03125	True	HOG:A0570577	OmaGroup:964985	0	0
CGD-NeC-062551|EFNCRP00000006397|Neurospora	NEUCR01242	True	HOG:A0354863	OmaGroup:810899	0	0
CGD-NeC-063396|EFNCRP00000008943|Neurospora	NEUCR05893	True	HOG:A0567474	OmaGroup:688222	0	0
CGD-NeC-063806|EFNCRP00000001437|Neurospora	NEUCR00273	True	HOG:A0562172	OmaGroup:807432	158.0	175.44648935459554
CGD-NeC-064796|EFNCRP00000005079|Neurospora	NEUCR03101	True	HOG:A0566817	OmaGroup:969678	0	0
CGD-NeC-065006|EFNCRP00000009558|Neurospora	NEUCR00581	True	HOG:A0785991	OmaGroup:1040372	0	0
CGD-NeC-065520|EFNCRP00000006426|Neurospora	NEUCR01560	True	HOG:A0779773	OmaGroup:766063	0	0
CGD-NeC-065648|EFNCRP00000002145|Neurospora	NEUCR03326	True	HOG:A0565108	OmaGroup:1008479	0.049449734348559204	93.65655913064256
CGD-NeC-065868|EFNCRP00000008457|Neurospora	NEUCR06596	True	HOG:A0562748	OmaGroup:1022142	0	0
CGD-NeC-066390|EFNCRP00000007864|Neurospora	NEUCR02360	True	HOG:A0362266	OmaGroup:788059	0	0
CGD-NeC-066403|EFNCRP00000002040|Neurospora	NEUCR04313	True	HOG:A0554823	OmaGroup:807488	90.0	1366.9523457549512
CGD-NeC-066601|EFNCRP00000003824|Neurospora	NEUCR00855	True	HOG:A0554823	OmaGroup:807770	0	0
CGD-NeC-066931|EFNCRP00000003125|Neurospora	NEUCR02502	True	HOG:A0566924	OmaGroup:1031039	0	0
CGD-NeC-066955|EFNCRP00000007641|Neurospora	NEUCR02682	True	HOG:A0339716	OmaGroup:681878	0	0
CGD-NeC-067019|EFNCRP00000001155|Neurospora	NEUCR06156	True	HOG:A0355021	OmaGroup:810099	114.0	136.72039789985865
CGD-NeC-067416|EFNCRP00000006095|Neurospora	NEUCR02193	True	HOG:A0329890	OmaGroup:979282	0	0
CGD-NeC-067719|EFNCRP00000005770|Neurospora	NEUCR04202	True	HOG:A0779767	OmaGroup:1038400	0	0
CGD-NeC-068541|EFNCRP00000003401|Neurospora	NEUCR06752	True	HOG:A0779843	OmaGroup:995923	0	0
CGD-NeC-068606|EFNCRP00000002034|Neurospora	NEUCR05469	True	HOG:A0328348	OmaGroup:885726	126.0	100.01054496178403
CGD-NeC-068744|EFNCRP00000008344|Neurospora	NEUCR05402	True	HOG:A0366898	OmaGroup:953051	0	0
CGD-NeC-068873|EFNCRP00000006682|Neurospora	NEUCR01392	True	HOG:A0555205	OmaGroup:680814	0	0
CGD-NeC-068998|EFNCRP00000006479|Neurospora	NEUCR01646	True	HOG:A0554940	OmaGroup:978548	0	0
CGD-NeC-069307|EFNCRP00000002275|Neurospora	NEUCR07499	True	HOG:A0785644	OmaGroup:959592	0	0
CGD-NeC-069779|EFNCRP00000009147|Neurospora	NEUCR05700	True	HOG:A0780429	OmaGroup:1038602	0	0
CGD-NeC-069782|EFNCRP00000009261|Neurospora	NEUCR03456	True	HOG:A0364396	OmaGroup:954225	0	0
CGD-NeC-070038|EFNCRP00000006404|Neurospora	NEUCR01601	True	HOG:A0369165	OmaGroup:808460	0	0
CGD-NeC-071277|EFNCRP00000004579|Neurospora	NEUCR06028	True	HOG:A0780565	OmaGroup:933234	0	0
CGD-NeC-072512|EFNCRP00000003589|Neurospora	NEUCR02774	True	HOG:A0780195	OmaGroup:931410	0	0
CGD-NeC-019889|A3RNH6|Neurospora	NEUCR05777	True	HOG:A0567490	OmaGroup:732089	0.21562557104140173	4195.7828064430505
CGD-NeC-019890|A3RNI2|Neurospora	NEUCR05784	True	HOG:A0362113	OmaGroup:935800	0	0
CGD-NeC-019891|A7UVY8|Neurospora	NEUCR03957	True	HOG:A0364824	OmaGroup:996718	0.049449734348559204	95.44317439151928
CGD-NeC-019892|A7UW01|Neurospora	NEUCR00220	True	HOG:A0554934	OmaGroup:1024144	11.518682394008094	84.82247100537643
CGD-NeC-019893|A7UW19|Neurospora	NEUCR01506	True	HOG:A0366732	OmaGroup:728912	83.0	171.7788732019253
CGD-NeC-019894|A7UW39|Neurospora	NEUCR02234	True	HOG:A0328724	OmaGroup:239667	0.049449734348559204	87.77955890027806
CGD-NeC-019895|A7UWA0|Neurospora	NEUCR02507	True	HOG:A0327962	OmaGroup:239876	0.435662757070253	2043.506890180055
CGD-NeC-019896|A7UWB0|Neurospora	NEUCR06754	True	HOG:A0341527	OmaGroup:764145	0	0
CGD-NeC-019897|A7UWB7|Neurospora	NEUCR02788	True	HOG:A0366236	OmaGroup:834793	1.4275706235616372	6260.828345623333
CGD-NeC-019898|A7UWE3|Neurospora	NEUCR06531	True	HOG:A0328449	OmaGroup:240530	0	0
CGD-NeC-019899|A7UWH6|Neurospora	NEUCR05329	True	HOG:A0563031	OmaGroup:732264	0	0
CGD-NeC-019900|A7UWJ1|Neurospora	NEUCR04747	True	n/a	n/a	0.049449734348559204	1125.0410387679003
CGD-NeC-019901|A7UWK4|Neurospora	NEUCR04033	True	HOG:A0563793	OmaGroup:1026560	0	0
CGD-NeC-019902|A7UWL5|Neurospora	NEUCR05548	True	HOG:A0786084	OmaGroup:799063	0	0
CGD-NeC-019903|A7UWM6|Neurospora	NEUCR04976	True	HOG:A0563450	OmaGroup:1021210	0	0
CGD-NeC-019904|A7UWN5|Neurospora	NEUCR04116	True	HOG:A0328843	OmaGroup:240128	0.049449734348559204	2287.8627912108786
CGD-NeC-019905|A7UWT0|Neurospora	NEUCR01150	True	HOG:A0563076	OmaGroup:1019936	0	0
CGD-NeC-019906|A7UWT1|Neurospora	NEUCR01151	True	HOG:A0365619	OmaGroup:975334	0.049449734348559204	5360.940976020414
CGD-NeC-019907|A7UWT3|Neurospora	NEUCR01160	True	n/a	n/a	0.049449734348559204	690.0034950887784
CGD-NeC-019908|A7UX10|Neurospora	NEUCR03398	True	HOG:A0363145	OmaGroup:1038995	0	0
CGD-NeC-019909|A7UX34|Neurospora	NEUCR02322	True	HOG:A0569202	OmaGroup:934932	0	0
CGD-NeC-019910|A7UX48|Neurospora	NEUCR05137	True	HOG:A0562214	OmaGroup:807514	0	0
CGD-NeC-019911|A7UX72|Neurospora	NEUCR06624	True	n/a	n/a	0	0
CGD-NeC-019912|A7UX80|Neurospora	NEUCR06902	True	HOG:A0329824	OmaGroup:639300	0	0
CGD-NeC-019913|A7UXA0|Neurospora	NEUCR03522	True	HOG:A0562287	OmaGroup:947731	0	0
CGD-NeC-019914|A7UXB4|Neurospora	NEUCR07531	True	HOG:A0563049	OmaGroup:804796	0.049449734348559204	5490.31037956709
CGD-NeC-019915|A7UXB9|Neurospora	NEUCR07565	True	HOG:A0562665	OmaGroup:997288	0.049449734348559204	2720.7820703191683
CGD-NeC-019916|A7UXC1|Neurospora	NEUCR05494	True	HOG:A0781812	OmaGroup:795899	0	0
CGD-NeC-019917|A7UXD4|Neurospora	NEUCR01841	True	HOG:A0562930	OmaGroup:766352	0.049449734348559204	13378.11299709836
CGD-NeC-019918|A7UXD9|Neurospora	NEUCR04918	True	HOG:A0362736	OmaGroup:948868	0	0
CGD-NeC-019919|A7UXE2|Neurospora	NEUCR04941	True	HOG:A0357463	OmaGroup:980625	0.24602099465154148	3707.6612781169824
CGD-NeC-019920|F5HAE7|Neurospora	NEUCR03665	True	HOG:A0562398	OmaGroup:983721	0.049449734348559204	6482.005327347666
CGD-NeC-019921|F5HBR2|Neurospora	NEUCR00937	True	HOG:A0362482	OmaGroup:720122	0.049449734348559204	4713.052370772231
CGD-NeC-019922|F5HCE4|Neurospora	NEUCR07045	True	HOG:A0369131	OmaGroup:810843	143.0	199.3891480411403
CGD-NeC-019923|F5HDV2|Neurospora	NEUCR06461	True	HOG:A0780357	OmaGroup:598420	0	0
CGD-NeC-019924|F5HES1|Neurospora	NEUCR04602	True	HOG:A0787293	OmaGroup:941689	0	0
CGD-NeC-019925|F5HG10|Neurospora	NEUCR03678	True	HOG:A0367194	OmaGroup:619505	0	0
CGD-NeC-019926|F5HG81|Neurospora	NEUCR00539	True	HOG:A0779758	OmaGroup:653353	124.0	1045.3892587297596
CGD-NeC-019927|F5HH09|Neurospora	NEUCR07323	True	HOG:A0364787	OmaGroup:963609	0	0
CGD-NeC-019928|F5HHJ6|Neurospora	NEUCR06839	True	HOG:A0365635	OmaGroup:689146	0.23032242066267075	5432.453561941627
CGD-NeC-019929|F5HHZ9|Neurospora	NEUCR01939	True	HOG:A0360986	OmaGroup:681581	0	0
CGD-NeC-019930|F5HI76|Neurospora	NEUCR03711	True	HOG:A0328811	OmaGroup:239883	0	0
CGD-NeC-019931|F5HIJ5|Neurospora	NEUCR00907	True	HOG:A0362692	OmaGroup:1043577	0	0
CGD-NeC-019932|O42626|Neurospora	NEUCR01319	True	HOG:A0371675	OmaGroup:821943	89.0	905.0144322668202
CGD-NeC-019933|O59958|Neurospora	NEUCR02945	True	HOG:A0584246	OmaGroup:811843	0	0
CGD-NeC-019934|O74225|Neurospora	NEUCR03097	True	HOG:A0562326	OmaGroup:807227	0.10213143964092847	8702.800041942857
CGD-NeC-019935|O74633|Neurospora	NEUCR02045	True	HOG:A0562330	OmaGroup:1040630	0	0
CGD-NeC-019936|P00365|Neurospora	NEUCR05661	True	HOG:A0328375	OmaGroup:240245	0.049449734348559204	89.16388355754316
CGD-NeC-019937|P02723|Neurospora	NEUCR06199	True	HOG:A0562351	OmaGroup:583820	0	0
CGD-NeC-019938|P05035|Neurospora	NEUCR04590	True	HOG:A0789474	OmaGroup:1018158	0	0
CGD-NeC-019939|P08978|Neurospora	NEUCR06852	True	HOG:A0562177	OmaGroup:1035370	0	0
CGD-NeC-019940|P10255|Neurospora	NEUCR02713	True	HOG:A0571484	OmaGroup:807409	51.0	822.4351078504696
CGD-NeC-019941|P10713|Neurospora	NEUCR01273	True	HOG:A0358185	OmaGroup:817545	0	0
CGD-NeC-019942|P11115|Neurospora	NEUCR02895	True	HOG:A0355073	OmaGroup:760389	0	0
CGD-NeC-019943|P11592|Neurospora	NEUCR03605	True	HOG:A0779729	OmaGroup:756703	0	0
CGD-NeC-019944|P11913|Neurospora	NEUCR06977	True	HOG:A0563317	OmaGroup:803954	125.0	594.4696446801536
CGD-NeC-019945|P13228|Neurospora	NEUCR01953	True	HOG:A0562737	OmaGroup:932934	0	0
CGD-NeC-019946|P14804|Neurospora	NEUCR00797	True	HOG:A0362939	OmaGroup:667436	115.0	110.3888082979247
CGD-NeC-019947|P19115|Neurospora	NEUCR04322	True	HOG:A0779717	OmaGroup:989201	3.5152453032902278	1690.6033243979327
CGD-NeC-019948|P29070|Neurospora	NEUCR06672	True	HOG:A0579618	OmaGroup:792010	0	0
CGD-NeC-019949|P33280|Neurospora	NEUCR02531	True	HOG:A0781364	OmaGroup:1027391	0.049449734348559204	4049.7403132356703
CGD-NeC-019950|P37211|Neurospora	NEUCR07303	True	HOG:A0779810	OmaGroup:598421	41.21271655154079	89.89326243242249
CGD-NeC-019951|P38667|Neurospora	NEUCR06121	True	HOG:A0779723	OmaGroup:1042063	0	0
CGD-NeC-019952|P38671|Neurospora	NEUCR02211	True	HOG:A0559242	OmaGroup:664922	0.049449734348559204	17810.5112659866
CGD-NeC-019953|P38675|Neurospora	NEUCR02632	True	HOG:A0786949	OmaGroup:951810	0	0
CGD-NeC-019954|P47950|Neurospora	NEUCR01902	True	HOG:A0362774	OmaGroup:974496	0.049449734348559204	13016.146415808704
CGD-NeC-019955|P51978|Neurospora	NEUCR01575	True	HOG:A0779805	OmaGroup:575757	0	0
CGD-NeC-019956|P59670|Neurospora	NEUCR04988	True	HOG:A0571526	OmaGroup:583098	0	0
CGD-NeC-019957|P59671|Neurospora	NEUCR00966	True	HOG:A0779838	OmaGroup:1042194	0	0
CGD-NeC-019958|P78710|Neurospora	NEUCR05013	True	HOG:A0787489	OmaGroup:600429	0.049449734348559204	6668.513454354368
CGD-NeC-019959|P87252|Neurospora	NEUCR01555	True	HOG:A0584824	OmaGroup:200383	0	0
CGD-NeC-019960|Q01302|Neurospora	NEUCR06374	True	HOG:A0584330	OmaGroup:811000	0	0
CGD-NeC-019961|Q01356|Neurospora	NEUCR07480	True	HOG:A0554850	OmaGroup:583824	0	0
CGD-NeC-019962|Q01369|Neurospora	NEUCR04198	True	HOG:A0562225	OmaGroup:807194	0.31330741036923543	3980.215598090552
CGD-NeC-019963|Q01372|Neurospora	NEUCR02825	True	HOG:A0362642	OmaGroup:1042342	97.0	1035.58151804097
CGD-NeC-019964|Q01408|Neurospora	NEUCR04873	True	HOG:A0360266	OmaGroup:991363	0	0
CGD-NeC-019965|Q07103|Neurospora	NEUCR06858	True	HOG:A0786542	OmaGroup:1039931	0	0
CGD-NeC-019966|Q1K4L9|Neurospora	NEUCR04650	True	HOG:A0354891	OmaGroup:210794	0.1848770647006462	4780.350704978686
CGD-NeC-019967|Q1K4N4|Neurospora	NEUCR04606	True	HOG:A0362407	OmaGroup:707130	0.049449734348559204	6555.215528530069
CGD-NeC-019968|Q1K4N7|Neurospora	NEUCR04603	True	HOG:A0364236	OmaGroup:745858	0	0
CGD-NeC-019969|Q1K4N9|Neurospora	NEUCR04599	True	HOG:A0568287	OmaGroup:994995	0	0
CGD-NeC-019970|Q1K4P1|Neurospora	NEUCR04618	True	HOG:A0368739	OmaGroup:233848	0	0
CGD-NeC-019971|Q1K4P8|Neurospora	NEUCR04445	True	HOG:A0328872	n/a	0.049449734348559204	4722.781098865904
CGD-NeC-019972|Q1K4R2|Neurospora	NEUCR05770	True	HOG:A0563350	OmaGroup:696130	0	0
CGD-NeC-019973|Q1K4R8|Neurospora	NEUCR05754	True	HOG:A0362229	OmaGroup:996955	0.049449734348559204	1928.9092107652687
CGD-NeC-019974|Q1K4W9|Neurospora	NEUCR02806	True	HOG:A0354865	OmaGroup:1022502	126.0	117.76386759569868
CGD-NeC-019975|Q1K4X0|Neurospora	NEUCR00791	True	HOG:A0567350	OmaGroup:999882	134.0	107.2735162912868
CGD-NeC-019976|Q1K4Y2|Neurospora	NEUCR03215	True	HOG:A0365072	OmaGroup:809621	113.0	186.30997899826616
CGD-NeC-019977|Q1K4Y9|Neurospora	NEUCR03881	True	HOG:A0572502	OmaGroup:808388	32.36180563476934	96.64546626061201
CGD-NeC-019978|Q1K4Z4|Neurospora	NEUCR01907	True	HOG:A0554954	OmaGroup:807241	135.0	1035.2619344987907
CGD-NeC-019979|Q1K519|Neurospora	NEUCR04472	True	HOG:A0554878	OmaGroup:808288	0.17692630246635568	10056.452987360768
CGD-NeC-019980|Q1K534|Neurospora	NEUCR05627	True	HOG:A0354798	n/a	138.0	119.64056645380333
CGD-NeC-019981|Q1K547|Neurospora	NEUCR06813	True	HOG:A0341630	OmaGroup:655290	18.274877716256	85.31868988880888
CGD-NeC-019982|Q1K557|Neurospora	NEUCR02201	True	HOG:A0562296	OmaGroup:1018219	70.0	2566.9735589814372
CGD-NeC-019983|Q1K573|Neurospora	NEUCR06679	True	n/a	n/a	10.783676472774593	95.68382920743898
CGD-NeC-019985|Q1K592|Neurospora	NEUCR00368	True	HOG:A0362370	OmaGroup:812112	0.049449734348559204	88.15029987460002
CGD-NeC-019986|Q1K593|Neurospora	NEUCR00969	True	HOG:A0562498	OmaGroup:807476	51.0	90.4031143928878
CGD-NeC-019987|Q1K599|Neurospora	NEUCR01051	True	HOG:A0362193	OmaGroup:810903	15.668854735674834	143.01657058950514
CGD-NeC-019988|Q1K5D7|Neurospora	NEUCR04633	True	n/a	n/a	0	0
CGD-NeC-019989|Q1K5D9|Neurospora	NEUCR04631	True	HOG:A0584374	OmaGroup:813413	0	0
CGD-NeC-019990|Q1K5E9|Neurospora	NEUCR04525	True	HOG:A0780249	OmaGroup:575094	0	0
