query	target	is_main_isoform	HOG	OMA_group	PAM_distance	Alignment_score
CGD-AsN-037509|CADANGAP00009238|Aspergillus	ASPNG07440	True	HOG:A0563258	OmaGroup:933604	0.5926317108828683	10502.385146814398
CGD-AsN-037574|CADANGAP00009528|Aspergillus	ASPNG10211	True	HOG:A0571406	OmaGroup:816271	14.038175411057612	27057.76985603897
CGD-AsN-037657|CADANGAP00002730|Aspergillus	ASPNG08656	True	HOG:A0779773	OmaGroup:766063	0.7886313167592084	7970.21748604998
CGD-AsN-038147|CADANGAP00009509|Aspergillus	ASPNG10225	True	HOG:A0366898	OmaGroup:953054	3.8382822556777674	28233.667052763514
CGD-AsN-038214|CADANGAP00004165|Aspergillus	ASPNG02407	True	HOG:A0369679	OmaGroup:739604	3.673214351487467	8444.998823724687
CGD-AsN-038451|CADANGAP00012639|Aspergillus	ASPNG05892	True	HOG:A0562576	OmaGroup:939972	0.8611033735129199	28595.669369976036
CGD-AsN-038757|CADANGAP00009849|Aspergillus	ASPNG07531	True	HOG:A0562735	OmaGroup:941728	14.038175411057612	4041.6993231996894
CGD-AsN-039503|CADANGAP00004205|Aspergillus	ASPNG02441	True	HOG:A0562748	OmaGroup:1022142	0.41692678783897086	2895.1492059314623
CGD-AsN-040121|CADANGAP00001926|Aspergillus	ASPNG00809	True	HOG:A0369219	OmaGroup:1011432	4.0107680261798295	8861.798442314845
CGD-AsN-040326|CADANGAP00012414|Aspergillus	ASPNG09274	True	HOG:A0780092	OmaGroup:1037453	0.28693887771210846	4162.237216386478
CGD-AsN-040898|CADANGAP00013020|Aspergillus	ASPNG06146	True	HOG:A0571413	OmaGroup:1040952	0.4552406883756322	2719.98410309013
CGD-AsN-041284|CADANGAP00005670|Aspergillus	ASPNG03111	True	HOG:A0369373	OmaGroup:808686	0.5548159432707465	14919.036937539931
CGD-AsN-041444|CADANGAP00000586|Aspergillus	ASPNG00374	True	HOG:A0783292	OmaGroup:968583	0.9611294400371786	4680.004646489397
CGD-AsN-041659|CADANGAP00005904|Aspergillus	ASPNG02941	True	n/a	n/a	2.584170628210556	6982.5069969021715
CGD-AsN-041675|CADANGAP00001231|Aspergillus	ASPNG01457	True	HOG:A0362780	OmaGroup:818360	1.0266391788802063	7929.680974787567
CGD-AsN-041834|CADANGAP00001756|Aspergillus	ASPNG00938	True	HOG:A0352068	OmaGroup:228670	24.859301997699923	1127.1270946776494
CGD-AsN-041985|CADANGAP00011170|Aspergillus	SORBI28645	True	HOG:A0124465	OmaGroup:864464	0.049449734348559204	131.32242734078318
CGD-AsN-042100|CADANGAP00010253|Aspergillus	ASPNG10113	True	HOG:A0358185	OmaGroup:817545	3.923577416915051	1198.4959365781397
CGD-AsN-042621|CADANGAP00005165|Aspergillus	ASPOR08454	True	HOG:A0554940	OmaGroup:978587	109.0	1335.7019986929372
CGD-AsN-042986|CADANGAP00012817|Aspergillus	PESFW00141	True	HOG:A0338996	OmaGroup:979672	96.0	1410.1357479440048
CGD-AsN-044047|CADANGAP00006561|Aspergillus	ASPNG04316	True	HOG:A0572338	OmaGroup:1001155	3.5933618655855657	3688.250336058438
CGD-AsN-044596|CADANGAP00000304|Aspergillus	ASPNG00173	True	HOG:A0562223	OmaGroup:613307	9.661404388173677	3332.7647237000056
CGD-AsN-044680|CADANGAP00001615|Aspergillus	ASPNG01045	True	HOG:A0584245	OmaGroup:991597	15.668854735674834	1384.7653945982456
CGD-AsN-045244|CADANGAP00005282|Aspergillus	ASPNG03377	True	HOG:A0570406	n/a	9.661404388173677	4337.193912583403
CGD-AsN-045279|CADANGAP00008297|Aspergillus	ASPNG04697	True	HOG:A0362795	OmaGroup:993002	10.54924872336645	7250.744525083341
CGD-AsN-045419|CADANGAP00007352|Aspergillus	PHYNI08787	True	HOG:A0071866	OmaGroup:441274	0.049449734348559204	126.31913284631446
CGD-AsN-045740|CADANGAP00008386|Aspergillus	ASPNG04759	True	HOG:A0555103	OmaGroup:1035942	4.191005009084701	13949.14105632063
CGD-AsN-046871|CADANGAP00000853|Aspergillus	ASPNG00572	True	HOG:A0785706	OmaGroup:941567	1.3661769908848374	4412.504319108557
CGD-AsN-047138|CADANGAP00013955|Aspergillus	ASPNG07121	True	HOG:A0562339	OmaGroup:1020269	1.818009295591996	1243.956624138169
CGD-AsN-047186|CADANGAP00006371|Aspergillus	ASPNG04183	True	HOG:A0562244	OmaGroup:950785	2.074282994484973	3577.333068043925
CGD-AsN-047445|CADANGAP00000442|Aspergillus	ASPNG00270	True	HOG:A0562779	OmaGroup:984832	2.5279930058581526	10166.82105074497
CGD-AsN-047871|CADANGAP00000299|Aspergillus	ASPNG00169	True	HOG:A0563021	OmaGroup:1032776	0.4862694940327081	2472.4095373447053
CGD-AsN-048144|CADANGAP00009176|Aspergillus	ASPNG07395	True	HOG:A0566924	OmaGroup:1031039	1.5248725839780026	5335.641509206966
CGD-AsN-048185|CADANGAP00001807|Aspergillus	ASPNG00897	True	HOG:A0563515	n/a	8.283674684523076	3423.9825101201423
CGD-AsN-048469|CADANGAP00009221|Aspergillus	ASPNG07430	True	HOG:A0369486	OmaGroup:658903	6.796967194978081	9280.958398974966
CGD-AsN-049447|CADANGAP00002421|Aspergillus	ASPNG01876	True	HOG:A0562416	OmaGroup:950372	1.5248725839780026	8156.899116574321
CGD-AsN-049570|CADANGAP00010639|Aspergillus	THEAN03576	True	HOG:A0096660	OmaGroup:419001	0.049449734348559204	117.88432938000187
CGD-AsN-050914|CADANGAP00007716|Aspergillus	ASPNG06322	True	HOG:A0363946	OmaGroup:227835	4.0107680261798295	5980.177561532706
CGD-AsN-051099|CADANGAP00008094|Aspergillus	PENCH10481	True	HOG:A0554940	OmaGroup:978533	21.31433095641157	4796.958514912985
CGD-AsN-051384|CADANGAP00007708|Aspergillus	ASPNG06316	True	HOG:A0572970	OmaGroup:723476	1.336477491082993	9191.578331290279
CGD-AsN-051754|CADANGAP00013295|Aspergillus	ASPNG08057	True	HOG:A0577799	OmaGroup:944899	1.9850770623024914	7747.101820192765
CGD-AsN-052971|CADANGAP00004555|Aspergillus	ASPNG02661	True	HOG:A0554815	OmaGroup:613074	2.9484454243118923	3122.271431195084
CGD-AsN-053065|CADANGAP00004428|Aspergillus	ASPNG02574	True	HOG:A0780135	OmaGroup:1002639	16.736830118536574	2630.4415866639465
CGD-AsN-053172|CADANGAP00002237|Aspergillus	ASPNG01723	True	HOG:A0354252	OmaGroup:754088	18.274877716256	5600.568786914926
CGD-AsN-053887|CADANGAP00003397|Aspergillus	ASPNG06817	True	HOG:A0362664	OmaGroup:809286	1.45929441519634	9716.054783320054
CGD-AsN-054379|CADANGAP00013648|Aspergillus	HYPJE01896	True	HOG:A0368568	OmaGroup:626833	76.0	3392.811612774618
CGD-AsN-054673|CADANGAP00004949|Aspergillus	ASPNG07792	True	HOG:A0786674	OmaGroup:987407	36.120964201368544	2733.79260617448
CGD-AsN-054955|CADANGAP00004202|Aspergillus	ASPNG02439	True	HOG:A0355300	OmaGroup:773709	3.5933618655855657	8082.648736867122
CGD-AsN-055025|CADANGAP00002439|Aspergillus	ASPNG01885	True	HOG:A0555205	OmaGroup:680814	1.818009295591996	4166.2234418112785
CGD-AsN-055037|CADANGAP00001735|Aspergillus	ASPNG00959	True	HOG:A0781076	OmaGroup:723475	0.8061564571316352	6327.822401933372
CGD-AsN-055355|CADANGAP00003632|Aspergillus	ASPNG02012	True	HOG:A0563867	OmaGroup:984446	3.219395739858637	5250.993079269305
CGD-AsN-055897|CADANGAP00011376|Aspergillus	ASPNG05265	True	HOG:A0780112	OmaGroup:985986	2.3666820360280285	7327.816790763754
CGD-AsN-056071|CADANGAP00006917|Aspergillus	ASPNG04563	True	HOG:A0584152	OmaGroup:643293	3.290937867411051	2442.8141386779025
CGD-AsN-056576|CADANGAP00014041|Aspergillus	ASPNG07181	True	HOG:A0563478	OmaGroup:1034008	0	0
CGD-AsN-056656|CADANGAP00012124|Aspergillus	ASPNG03542	True	HOG:A0554863	OmaGroup:807728	5.95721489071559	5304.135575531516
CGD-AsN-056755|CADANGAP00000318|Aspergillus	ASPNG00185	True	HOG:A0786218	OmaGroup:688756	0	0
CGD-AsN-057338|CADANGAP00000084|Aspergillus	BOTFB04182	True	HOG:A0341964	OmaGroup:226802	92.0	734.0122667481191
CGD-AsN-057872|CADANGAP00012232|Aspergillus	ASPC508894	True	HOG:A0355425	n/a	29.638176060485257	3998.2907873583026
CGD-AsN-058193|CADANGAP00003984|Aspergillus	ASPNG02283	True	HOG:A0785644	OmaGroup:959592	1.6650022619400235	5534.4926602742635
CGD-AsN-058729|CADANGAP00009750|Aspergillus	BACCI00676	True	HOG:A0784454	OmaGroup:599898	0.049449734348559204	128.37755113234743
CGD-AsN-058854|CADANGAP00006382|Aspergillus	ASPNG04191	True	HOG:A0366048	OmaGroup:807597	1.5933977223197298	13926.131447492167
CGD-AsN-059071|CADANGAP00002676|Aspergillus	ASPNG10163	True	HOG:A0564030	OmaGroup:656526	3.438826927131745	2389.0277054677717
CGD-AsN-059174|CADANGAP00012663|Aspergillus	ASPNG05916	True	HOG:A0584840	OmaGroup:786531	12.303785673560181	1257.0453114984557
CGD-AsN-059319|CADANGAP00010406|Aspergillus	ASPNG09489	True	HOG:A0563341	OmaGroup:989855	0.049449734348559204	695.1709503680468
CGD-AsN-059407|CADANGAP00000714|Aspergillus	ASPNG00467	True	HOG:A0365325	OmaGroup:687669	1.45929441519634	5719.055315593723
CGD-AsN-059625|CADANGAP00010655|Aspergillus	ASPNG06662	True	HOG:A0349831	OmaGroup:676834	11.774653113874939	4434.569865820929
CGD-AsN-059647|CADANGAP00000016|Aspergillus	ASPC506205	True	HOG:A0354029	OmaGroup:198595	7.58650526174293	3393.092528494075
CGD-AsN-059743|CADANGAP00014048|Aspergillus	ASPNG07188	True	HOG:A0351910	OmaGroup:207367	2.760305429547354	1256.9503353461623
CGD-AsN-059810|CADANGAP00000080|Aspergillus	ASPNG09918	True	HOG:A0352917	OmaGroup:676624	6.089597443842602	4246.1188290058635
CGD-AsN-060617|CADANGAP00005450|Aspergillus	ASPNG03260	True	HOG:A0564087	OmaGroup:940107	3.754841337076077	4190.990208797157
CGD-AsN-060702|CADANGAP00007860|Aspergillus	ASPNG06416	True	HOG:A0562498	OmaGroup:807513	4.677833604508753	5475.246152571868
CGD-AsN-060761|CADANGAP00000671|Aspergillus	ASPNG00434	True	HOG:A0562244	OmaGroup:950754	2.167497687076643	3928.2730056531727
CGD-AsN-061610|CADANGAP00006773|Aspergillus	ASPNG04461	True	HOG:A0562504	OmaGroup:807222	0.7065573678536179	8664.597765608225
CGD-AsN-061721|CADANGAP00006494|Aspergillus	ASPNG04268	True	HOG:A0780441	OmaGroup:1025693	4.284138453731027	2381.3176174536347
CGD-AsN-061849|CADANGAP00003945|Aspergillus	ASPNG02257	True	HOG:A0364396	OmaGroup:954222	4.284138453731027	8941.521218271926
CGD-AsN-062047|CADANGAP00008507|Aspergillus	ASPNG04852	True	HOG:A0562279	OmaGroup:978542	3.5933618655855657	6232.7003423725255
CGD-AsN-062164|CADANGAP00012959|Aspergillus	ASPNG06100	True	HOG:A0781594	OmaGroup:756701	0.17308007849969578	6848.26330940472
CGD-AsN-062454|CADANGAP00007233|Aspergillus	ASPNG07929	True	n/a	n/a	1.3661769908848374	6281.80828320235
CGD-AsN-062718|CADANGAP00006218|Aspergillus	ASPNG04055	True	HOG:A0556356	OmaGroup:834810	20.850975935620017	1871.4788852911443
CGD-AsN-062806|CADANGAP00009419|Aspergillus	ASPNG09133	True	HOG:A0365292	OmaGroup:814915	2.9484454243118923	13767.594742648304
CGD-AsN-063106|CADANGAP00002892|Aspergillus	ASPNG08783	True	HOG:A0562464	OmaGroup:687692	3.219395739858637	4414.675355207641
CGD-AsN-063162|CADANGAP00006214|Aspergillus	ASPNG04053	True	HOG:A0554940	OmaGroup:978531	2.5279930058581526	6112.6411901135
CGD-AsN-063205|CADANGAP00009392|Aspergillus	ASPNG09115	True	HOG:A0565956	OmaGroup:808204	1.5248725839780026	7122.637053614948
CGD-AsN-063295|CADANGAP00000036|Aspergillus	ASPNG09957	True	HOG:A0562834	OmaGroup:696164	6.089597443842602	3677.9511497193016
CGD-AsN-063465|CADANGAP00003778|Aspergillus	ASPC502919	True	HOG:A0363135	OmaGroup:1013194	1.336477491082993	975.420307955239
CGD-AsN-064140|CADANGAP00004149|Aspergillus	ASPNG02398	True	HOG:A0780565	OmaGroup:933234	2.2649012868415683	4244.17094989866
CGD-AsN-064180|CADANGAP00008701|Aspergillus	ASPNG05017	True	HOG:A0352937	OmaGroup:210099	10.319917229380223	6659.297810066026
CGD-AsN-064483|CADANGAP00010556|Aspergillus	ASPNG01286	True	HOG:A0351940	OmaGroup:952302	7.927429695727426	5389.068375918549
CGD-AsN-064519|CADANGAP00006849|Aspergillus	ASPNG04515	True	HOG:A0562663	OmaGroup:984698	0.5797484128201973	3620.526386484038
CGD-AsN-064590|CADANGAP00008062|Aspergillus	ASPNG06568	True	HOG:A0563057	OmaGroup:756480	0.42619182756872576	5822.489143431652
CGD-AsN-064762|CADANGAP00004209|Aspergillus	ASPNG02444	True	HOG:A0360421	OmaGroup:703735	2.8843487846529383	12785.274017221294
CGD-AsN-064771|CADANGAP00013324|Aspergillus	ASPNG08039	True	HOG:A0562187	OmaGroup:808413	0.8240710450678936	15366.568199872505
CGD-AsN-064879|CADANGAP00011057|Aspergillus	ASPNG05487	True	HOG:A0779722	OmaGroup:717351	2.3152324265491586	4353.632217252627
CGD-AsN-064915|CADANGAP00013088|Aspergillus	ASPNG06202	True	HOG:A0780104	OmaGroup:791095	0.24602099465154148	4961.829761794303
CGD-AsN-065284|CADANGAP00012112|Aspergillus	ASPNG03556	True	HOG:A0562172	OmaGroup:807997	1.0266391788802063	9462.001425596885
CGD-AsN-065352|CADANGAP00012059|Aspergillus	ASPNG03592	True	HOG:A0370248	OmaGroup:1013186	2.0291898859092132	7786.847473927308
CGD-AsN-065409|CADANGAP00006774|Aspergillus	ASPNG04462	True	HOG:A0566642	OmaGroup:959289	0.7886313167592084	10912.706868865062
CGD-AsN-065548|CADANGAP00007936|Aspergillus	ASPNG06477	True	HOG:A0563980	OmaGroup:807250	0.8802390040354291	13536.350024050567
CGD-AsN-065620|CADANGAP00004668|Aspergillus	ASPNG09884	True	HOG:A0554841	OmaGroup:1041262	1.7020023122053574	6283.817426989786
CGD-AsN-065969|CADANGAP00013313|Aspergillus	ASPNG08048	True	HOG:A0779761	OmaGroup:976341	0.34970130782232234	7205.283341439441
CGD-AsN-066384|CADANGAP00001333|Aspergillus	ASPNG01386	True	HOG:A0354862	OmaGroup:764906	16.37298598552491	5294.25896575721
CGD-AsN-066511|CADANGAP00005981|Aspergillus	ASPNG02885	True	HOG:A0369308	OmaGroup:1022213	2.3666820360280285	13027.095208873041
CGD-AsN-066737|CADANGAP00005938|Aspergillus	ASPNG02917	True	HOG:A0563340	OmaGroup:968463	1.7020023122053574	8252.64098007325
CGD-AsN-067012|CADANGAP00013758|Aspergillus	ASPNG06977	True	HOG:A0562334	OmaGroup:1036294	1.0043209358610714	2455.631795754656
CGD-AsN-067073|CADANGAP00009403|Aspergillus	ASPNG09123	True	HOG:A0562522	n/a	0.40786316201638456	3085.5644386447966
CGD-AsN-067167|CADANGAP00001982|Aspergillus	ASPNG00773	True	HOG:A0362275	OmaGroup:786449	5.337239320167077	6186.972218166105
CGD-AsN-067500|CADANGAP00001313|Aspergillus	ASPNG01400	True	HOG:A0781289	OmaGroup:746824	9.661404388173677	5660.399559814483
CGD-AsN-067608|CADANGAP00012376|Aspergillus	ASPNG09308	True	HOG:A0562907	OmaGroup:575031	11.023313727725139	5787.982795112301
CGD-AsN-068215|CADANGAP00004232|Aspergillus	ASPNG02465	True	HOG:A0366102	OmaGroup:808858	2.8843487846529383	9154.139497916214
CGD-AsN-068938|CADANGAP00000077|Aspergillus	ASPNG09920	True	HOG:A0562498	OmaGroup:816008	1.5933977223197298	6775.501438756473
CGD-AsN-068956|CADANGAP00013820|Aspergillus	ASPNG07030	True	HOG:A0362847	OmaGroup:994401	9.876102263466425	8037.112813264132
CGD-AsN-069040|CADANGAP00009617|Aspergillus	ASPNG07720	True	HOG:A0567239	OmaGroup:974503	2.2649012868415683	4696.494396477006
CGD-AsN-069120|CADANGAP00008615|Aspergillus	ASPNG04960	True	HOG:A0370697	OmaGroup:809129	1.0966140040107955	10106.925645056646
CGD-AsN-069284|CADANGAP00000865|Aspergillus	ASPNG00582	True	HOG:A0363124	OmaGroup:812908	3.1494088759486667	7033.782153881621
CGD-AsN-069430|CADANGAP00006152|Aspergillus	ASPNG02756	True	HOG:A0779791	OmaGroup:807443	0.4552406883756322	7733.189494688995
CGD-AsN-069438|CADANGAP00004522|Aspergillus	ASPNG02635	True	HOG:A0362266	OmaGroup:788067	4.0107680261798295	4675.869180906564
CGD-AsN-069558|CADANGAP00005537|Aspergillus	ASPNG03197	True	HOG:A0781371	OmaGroup:784166	0	0
CGD-AsN-069798|CADANGAP00005360|Aspergillus	ASPNG03327	True	n/a	n/a	0.4552406883756322	5796.668720154557
CGD-AsN-069838|CADANGAP00002089|Aspergillus	ASPNG00713	True	n/a	n/a	0.6614720159618327	5615.439921963029
CGD-AsN-070559|CADANGAP00002230|Aspergillus	ASPNG01716	True	HOG:A0579065	OmaGroup:940848	2.167497687076643	8292.140887521207
CGD-AsN-071048|CADANGAP00006695|Aspergillus	ASPNG04413	True	HOG:A0785696	OmaGroup:803100	1.8584095021607068	9659.178231879137
CGD-AsN-071168|CADANGAP00002113|Aspergillus	ASPNG00696	True	HOG:A0554823	OmaGroup:807770	0.8611033735129199	6932.9542237510905
CGD-AsN-071232|CADANGAP00000593|Aspergillus	ASPNG00379	True	HOG:A0785991	OmaGroup:1040372	0	0
CGD-AsN-071329|CADANGAP00005178|Aspergillus	ASPNG09025	True	HOG:A0355837	OmaGroup:237482	1.1458939419688112	2123.794035507366
CGD-AsN-071378|CADANGAP00006519|Aspergillus	ASPNG04282	True	HOG:A0559401	OmaGroup:959776	1.4275706235616372	16392.443326503504
CGD-AsN-071496|CADANGAP00011633|Aspergillus	ASPNG03890	True	HOG:A0353306	OmaGroup:734577	11.268276255007919	6247.080489482265
CGD-AsN-071828|CADANGAP00004106|Aspergillus	ASPNG02372	True	HOG:A0780429	OmaGroup:1038602	0.8611033735129199	2854.428149522282
CGD-AsN-071855|CADANGAP00012220|Aspergillus	ASPNG03471	True	HOG:A0366898	OmaGroup:953053	3.080943465601957	28088.929008771665
CGD-AsN-071912|CADANGAP00008777|Aspergillus	ASPNG05081	True	HOG:A0779919	OmaGroup:1038666	1.8997074910976113	3783.3267080904916
CGD-AsN-071928|CADANGAP00005864|Aspergillus	BIGNC03757	True	n/a	n/a	6.224921831483549	157.55097704706714
CGD-AsN-072333|CADANGAP00004257|Aspergillus	ASPNG02484	True	HOG:A0785691	OmaGroup:958680	2.760305429547354	5043.637781975325
